Price History: SP50,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
08/20/20,"3,385.51",3284745543.23196,10.66,0.32,"6,952.92",48.40,"3,360.48","3,390.80","3,354.69"
08/19/20,"3,374.85",3047301319.49997,-14.92,-0.44,"6,930.80",47.93,"3,392.51","3,399.54","3,369.66"
08/18/20,"3,389.78",2807484338.6116,7.78,0.23,"6,960.30",48.56,"3,387.04","3,395.06","3,370.15"
08/17/20,"3,381.99",3013422314.16702,9.15,0.27,"6,943.22",48.20,"3,380.86","3,387.59","3,379.22"
08/14/20,"3,372.85",2472410707.01981,-0.58,-0.02,"6,924.28",47.79,"3,368.66","3,378.51","3,361.64"
08/13/20,"3,373.43",2926635304.31175,-6.92,-0.20,"6,924.96",47.81,"3,372.95","3,387.24","3,363.35"
08/12/20,"3,380.35",3274214919.18755,46.66,1.40,"6,937.44",48.07,"3,355.46","3,387.89","3,355.46"
08/11/20,"3,333.69",3591966370.25452,-26.78,-0.80,"6,840.67",46.01,"3,370.34","3,381.01","3,326.44"
08/10/20,"3,360.47",3291387742.25997,9.19,0.27,"6,895.59",47.18,"3,356.04","3,363.29","3,335.44"
08/07/20,"3,351.28",3005547518.5585,2.13,0.06,"6,876.65",46.78,"3,340.05","3,352.54","3,328.72"
08/06/20,"3,349.16",3001890568.58063,21.38,0.64,"6,870.86",46.65,"3,323.17","3,351.03","3,318.14"
08/05/20,"3,327.77",2955031211.88354,21.26,0.64,"6,826.22",45.70,"3,317.37","3,330.77","3,317.37"
08/04/20,"3,306.51",3069108363.66749,11.89,0.36,"6,782.60",44.77,"3,289.92","3,306.84","3,286.37"
08/03/20,"3,294.61",3203512439.1098,23.49,0.72,"6,758.20",44.25,"3,288.26","3,302.73","3,284.53"
07/31/20,"3,271.12",3984244248.01064,24.90,0.77,"6,709.81",43.22,"3,270.45","3,272.17","3,220.26"
07/30/20,"3,246.22",3007803669.92188,-12.21,-0.37,"6,658.02",42.11,"3,231.76","3,250.92","3,204.13"
07/29/20,"3,258.44",2935947397.23778,40.00,1.24,"6,682.01",42.62,"3,227.22","3,264.74","3,227.22"
07/28/20,"3,218.44",2911672455.3051,-20.97,-0.65,"6,599.97",40.87,"3,234.27","3,243.72","3,216.17"
07/27/20,"3,239.41",3077756205.97838,23.78,0.74,"6,642.89",41.79,"3,219.84","3,241.43","3,214.25"
07/24/20,"3,215.63",3491948620.03136,-20.03,-0.62,"6,594.10",40.75,"3,218.58","3,227.26","3,200.05"
07/23/20,"3,235.66",3793649613.30795,-40.35,-1.23,"6,635.04",41.62,"3,271.64","3,279.99","3,222.66"
07/22/20,"3,276.02",3186994311.45096,18.72,0.57,"6,717.29",43.38,"3,254.86","3,279.32","3,253.10"
07/21/20,"3,257.30",3174675970.57152,5.46,0.17,"6,678.74",42.55,"3,268.52","3,277.29","3,247.77"
07/20/20,"3,251.84",2962251539.49738,27.11,0.84,"6,667.45",42.31,"3,224.29","3,258.61","3,215.16"
07/17/20,"3,224.73",2945934327.11983,9.16,0.28,"6,611.86",41.13,"3,224.21","3,233.52","3,205.65"
07/16/20,"3,215.57",3004649470.80994,-10.99,-0.34,"6,592.75",40.72,"3,208.36","3,220.39","3,198.59"
07/15/20,"3,226.56",3787033215.72304,29.04,0.91,"6,615.07",41.19,"3,225.98","3,238.28","3,200.76"
07/14/20,"3,197.52",3873792416.37135,42.30,1.34,"6,555.40",39.92,"3,141.11","3,200.95","3,127.66"
07/13/20,"3,155.22",4132536458.34541,-29.82,-0.94,"6,467.84",38.05,"3,205.08","3,235.32","3,149.43"
07/10/20,"3,185.04",3483615087.12196,32.99,1.05,"6,528.96",39.36,"3,152.47","3,186.82","3,136.22"
07/09/20,"3,152.05",3550497496.35887,-17.89,-0.56,"6,461.31",37.91,"3,176.17","3,179.78","3,115.70"
07/08/20,"3,169.94",3156242328.54461,24.63,0.78,"6,496.14",38.65,"3,153.07","3,171.80","3,136.53"
07/07/20,"3,145.32",3254988383.11005,-34.40,-1.08,"6,445.59",37.58,"3,166.44","3,184.15","3,142.93"
07/06/20,"3,179.72",3310647226.2764,49.71,1.59,"6,516.05",39.08,"3,155.29","3,182.59","3,155.29"
07/02/20,"3,130.01",3261373738.35753,14.15,0.45,"6,414.16",36.91,"3,143.64","3,165.81","3,124.52"
07/01/20,"3,115.86",3421175285.93445,15.57,0.50,"6,383.76",36.26,"3,105.92","3,128.44","3,101.17"
06/30/20,"3,100.29",3597799519.86694,47.05,1.54,"6,351.67",35.57,"3,050.20","3,111.51","3,047.83"
06/29/20,"3,053.24",3279684908.41675,44.19,1.47,"6,254.78",33.50,"3,018.59","3,053.89","2,999.74"
06/26/20,"3,009.05",5586564156.20422,-74.71,-2.42,"6,163.50",31.56,"3,073.20","3,073.73","3,004.63"
06/25/20,"3,083.76",3433585235.75592,33.42,1.10,"6,316.45",34.82,"3,046.60","3,086.25","3,024.01"
06/24/20,"3,050.33",4029356507.12395,-80.95,-2.59,"6,247.66",33.35,"3,114.40","3,115.01","3,032.13"
06/23/20,"3,131.29",3446365321.23947,13.42,0.43,"6,413.44",36.89,"3,138.70","3,154.90","3,127.12"
06/22/20,"3,117.86",3248947225.22354,20.12,0.65,"6,385.91",36.30,"3,094.42","3,120.92","3,079.39"
06/19/20,"3,097.74",5958195718.7233,-17.60,-0.57,"6,344.70",35.42,"3,140.29","3,155.53","3,083.11"
06/18/20,"3,115.34",2949643211.27891,1.86,0.06,"6,379.56",36.17,"3,101.64","3,120.00","3,093.51"
06/17/20,"3,113.49",3245062809.05913,-11.25,-0.36,"6,375.54",36.08,"3,136.13","3,141.16","3,108.03"
06/16/20,"3,124.74",4196933170.784,58.15,1.90,"6,398.58",36.57,"3,131.00","3,153.45","3,076.06"
06/15/20,"3,066.59",3981835340.22522,25.28,0.83,"6,279.40",34.03,"2,993.76","3,079.76","2,965.66"
06/12/20,"3,041.31",4461884787.79221,39.22,1.31,"6,227.42",32.92,"3,071.04","3,088.42","2,984.47"
06/11/20,"3,002.10",5209449459.68818,-188.04,-5.89,"6,145.30",31.17,"3,123.53","3,123.53","2,999.49"
06/10/20,"3,190.14",4632212341.05492,-17.04,-0.53,"6,529.42",39.37,"3,213.42","3,223.27","3,181.49"
06/09/20,"3,207.18",3897830543.05649,-25.21,-0.78,"6,564.27",40.11,"3,213.32","3,222.71","3,193.11"
06/08/20,"3,232.39",4339781063.23814,38.46,1.20,"6,615.40",41.20,"3,199.92","3,233.13","3,196.00"
06/05/20,"3,193.93",5444959382.23267,81.58,2.62,"6,536.58",39.52,"3,163.84","3,211.72","3,163.84"
06/04/20,"3,112.35",4320541210.7582,-10.52,-0.34,"6,369.54",35.95,"3,111.56","3,128.91","3,090.41"
06/03/20,"3,122.87",3669686050.5085,42.05,1.36,"6,389.67",36.38,"3,098.90","3,130.94","3,098.90"
06/02/20,"3,080.82",3414130849.27177,25.09,0.82,"6,303.00",34.53,"3,064.78","3,081.07","3,051.64"
06/01/20,"3,055.73",3169461304.69894,11.43,0.38,"6,251.48",33.43,"3,038.78","3,062.18","3,031.54"
05/29/20,"3,044.31",5342062326.49994,14.57,0.48,"6,227.81",32.93,"3,025.17","3,049.17","2,998.61"
05/28/20,"3,029.73",4080440172.24121,-6.40,-0.21,"6,197.02",32.27,"3,046.61","3,068.67","3,023.40"
05/27/20,"3,036.13",5163476552.78778,44.37,1.48,"6,209.38",32.53,"3,015.65","3,036.25","2,969.75"
05/26/20,"2,991.77",4407303549.18671,36.31,1.23,"6,118.54",30.60,"3,004.08","3,021.72","2,988.17"
05/22/20,"2,955.45",3493593082.7198,6.95,0.24,"6,044.16",29.01,"2,948.05","2,956.76","2,933.59"
05/21/20,"2,948.51",3835089013.71002,-23.11,-0.78,"6,028.93",28.68,"2,969.95","2,978.50","2,938.57"
05/20/20,"2,971.61",3721548183.92944,48.67,1.67,"6,075.76",29.68,"2,953.63","2,980.29","2,953.63"
05/19/20,"2,922.94",3902423810.25314,-30.97,-1.05,"5,975.15",27.53,"2,948.59","2,964.21","2,922.35"
05/18/20,"2,953.91",4727132277.92358,90.21,3.15,"6,037.90",28.87,"2,913.86","2,968.09","2,913.86"
05/15/20,"2,863.70",4627656523.86475,11.19,0.39,"5,852.84",24.92,"2,829.95","2,865.01","2,816.78"
05/14/20,"2,852.50",4306741374.30573,32.51,1.15,"5,829.33",24.42,"2,794.54","2,852.80","2,766.64"
05/13/20,"2,820.00",4620548433.51363,-50.12,-1.75,"5,761.70",22.98,"2,865.86","2,874.14","2,793.15"
05/12/20,"2,870.12",3679662394.50073,-60.21,-2.05,"5,863.68",25.16,"2,939.50","2,945.82","2,869.59"
05/11/20,"2,930.32",3580996976.27163,0.52,0.02,"5,985.66",27.76,"2,915.46","2,944.25","2,903.44"
05/08/20,"2,929.80",3426213190.11498,48.61,1.69,"5,984.55",27.74,"2,908.83","2,932.16","2,902.88"
05/07/20,"2,881.19",3595203312.48474,32.77,1.15,"5,884.14",25.59,"2,878.26","2,901.92","2,876.48"
05/06/20,"2,848.42",3467820604.60471,-20.01,-0.70,"5,815.17",24.12,"2,883.14","2,891.11","2,847.65"
05/05/20,"2,868.44",3719264622.68639,25.70,0.90,"5,855.58",24.98,"2,868.88","2,898.23","2,863.55"
05/04/20,"2,842.74",3608782176.5976,12.03,0.43,"5,803.12",23.86,"2,815.01","2,844.24","2,797.85"
05/01/20,"2,830.71",4097209451.96533,-81.73,-2.81,"5,778.53",23.34,"2,869.09","2,869.09","2,821.61"
04/30/20,"2,912.43",4731326463.48953,-27.07,-0.92,"5,944.68",26.88,"2,930.91","2,930.91","2,892.47"
04/29/20,"2,939.51",4645123513.38196,76.11,2.66,"5,999.74",28.06,"2,918.46","2,954.86","2,912.16"
04/28/20,"2,863.39",4108628081.99309,-15.09,-0.52,"5,844.18",24.74,"2,909.96","2,921.15","2,860.71"
04/27/20,"2,878.48",3773053300.42648,41.74,1.47,"5,874.94",25.40,"2,854.65","2,887.72","2,852.89"
04/24/20,"2,836.74",3525172415.07339,38.94,1.39,"5,789.65",23.58,"2,812.64","2,842.71","2,791.76"
04/23/20,"2,797.80",3774145842.8154,-1.52,-0.05,"5,710.04",21.88,"2,810.42","2,844.90","2,794.26"
04/22/20,"2,799.31",3763129558.48312,62.75,2.29,"5,712.65",21.93,"2,787.89","2,815.10","2,775.95"
04/21/20,"2,736.56",4522747635.93674,-86.59,-3.07,"5,584.44",19.20,"2,784.81","2,785.54","2,727.10"
04/20/20,"2,823.16",3850099059.16977,-51.41,-1.79,"5,761.00",22.96,"2,845.62","2,868.98","2,820.43"
04/17/20,"2,874.56",4624490230.78728,75.01,2.68,"5,865.90",25.20,"2,842.43","2,879.22","2,830.88"
04/16/20,"2,799.55",4628124546.79108,16.19,0.58,"5,712.60",21.93,"2,799.34","2,806.51","2,764.32"
04/15/20,"2,783.36",4048525471.07887,-62.70,-2.20,"5,679.53",21.23,"2,795.64","2,801.88","2,761.54"
04/14/20,"2,846.06",4525579182.69157,84.43,3.06,"5,807.10",23.95,"2,805.10","2,851.85","2,805.10"
04/13/20,"2,761.63",3895541035.73799,-28.19,-1.01,"5,634.15",20.26,"2,782.46","2,782.46","2,721.17"
04/09/20,"2,789.82",5322644033.13446,39.84,1.45,"5,691.54",21.48,"2,776.99","2,818.57","2,762.36"
04/08/20,"2,749.98",4294897528.85628,90.57,3.41,"5,609.55",19.73,"2,685.00","2,760.75","2,663.30"
04/07/20,"2,659.41",5548713396.06476,-4.27,-0.16,"5,423.52",15.76,"2,738.65","2,756.89","2,657.67"
04/06/20,"2,663.68",5329940049.74747,175.04,7.03,"5,432.17",15.95,"2,578.28","2,676.85","2,574.57"
04/03/20,"2,488.65",4695662839.59961,-38.25,-1.51,"5,075.16",8.33,"2,514.92","2,538.18","2,459.96"
04/02/20,"2,526.90",5038023010.66208,56.40,2.28,"5,152.47",9.98,"2,458.54","2,533.22","2,455.79"
04/01/20,"2,470.50",4750534284.99222,-114.09,-4.41,"5,036.64",7.50,"2,498.08","2,522.75","2,447.49"
03/31/20,"2,584.59",5494681794.50226,-42.06,-1.60,"5,269.20",12.47,"2,614.69","2,641.39","2,571.15"
03/30/20,"2,626.65",4465555210.60562,85.18,3.35,"5,354.39",14.29,"2,558.98","2,631.80","2,545.28"
03/27/20,"2,541.47",4758598354.77066,-88.60,-3.37,"5,179.92",10.56,"2,555.87","2,615.91","2,520.02"
03/26/20,"2,630.07",5671068543.64967,154.51,6.24,"5,360.49",14.42,"2,501.29","2,637.01","2,500.72"
03/25/20,"2,475.56",6408192451.89762,28.23,1.15,"5,045.35",7.69,"2,457.77","2,571.42","2,407.53"
03/24/20,"2,447.33",6588264335.81543,209.93,9.38,"4,987.80",6.46,"2,344.44","2,449.71","2,344.44"
03/23/20,"2,237.40",6025779259.93633,-67.52,-2.93,"4,559.50",-2.68,"2,290.71","2,300.73","2,191.86"
03/20/20,"2,304.92",7163041960.12998,-104.47,-4.34,"4,697.09",0.26,"2,431.94","2,453.01","2,295.56"
03/19/20,"2,409.39",6392298606.45447,11.29,0.47,"4,909.13",4.78,"2,393.48","2,466.97","2,319.78"
03/18/20,"2,398.10",7061150125.81635,-131.10,-5.18,"4,885.76",4.28,"2,436.50","2,453.57","2,280.52"
03/17/20,"2,529.19",6680767001.74713,143.06,6.00,"5,152.83",9.98,"2,425.66","2,553.93","2,367.04"
03/16/20,"2,386.13",6282969763.77106,-324.89,-11.98,"4,861.22",3.76,"2,508.59","2,562.98","2,380.94"
03/13/20,"2,711.02",6524432168.62105,230.38,9.29,"5,522.85",17.88,"2,569.99","2,711.33","2,492.37"
03/12/20,"2,480.64",7036842282.37152,-260.74,-9.51,"5,051.97",7.83,"2,630.86","2,660.95","2,478.86"
03/11/20,"2,741.38",5303142441.14304,-140.84,-4.89,"5,581.76",19.14,"2,825.60","2,825.60","2,707.22"
03/10/20,"2,882.23",5561877695.87707,135.67,4.94,"5,868.11",25.25,"2,813.48","2,882.59","2,734.00"
03/09/20,"2,746.56",6017702446.26236,-225.81,-7.60,"5,591.74",19.35,"2,863.89","2,863.89","2,734.43"
03/06/20,"2,972.37",4878857726.02272,-51.57,-1.71,"6,050.80",29.15,"2,954.20","2,985.93","2,901.54"
03/05/20,"3,023.94",4217307663.83742,-106.18,-3.39,"6,155.58",31.39,"3,075.70","3,083.04","2,999.83"
03/04/20,"3,130.12",4229605212.69608,126.75,4.22,"6,370.35",35.97,"3,045.75","3,130.97","3,034.38"
03/03/20,"3,003.37",5293976736.14121,-86.87,-2.81,"6,112.07",30.46,"3,096.46","3,136.72","2,976.63"
03/02/20,"3,090.23",5467291911.17287,136.01,4.60,"6,288.64",34.23,"2,974.28","3,090.96","2,945.19"
02/28/20,"2,954.22",7238445870.03325,-24.53,-0.82,"6,011.73",28.32,"2,916.90","2,959.72","2,855.84"
02/27/20,"2,978.76",5787003264.57977,-137.63,-4.42,"6,060.67",29.36,"3,062.54","3,097.07","2,977.39"
02/26/20,"3,116.39",4303696410.00748,-11.82,-0.38,"6,339.38",35.31,"3,139.90","3,182.51","3,108.99"
02/25/20,"3,128.21",4892265996.36078,-97.68,-3.03,"6,363.37",35.82,"3,238.94","3,246.99","3,118.77"
02/24/20,"3,225.89",4203645771.84677,-111.86,-3.35,"6,561.94",40.06,"3,257.61","3,259.81","3,214.65"
02/21/20,"3,337.75",3355293564.02588,-35.48,-1.05,"6,788.60",44.90,"3,360.50","3,360.76","3,328.45"
02/20/20,"3,373.23",3273416440.51933,-12.92,-0.38,"6,860.52",46.43,"3,380.45","3,389.15","3,341.02"
02/19/20,"3,386.15",2970643205.24597,15.87,0.47,"6,886.47",46.99,"3,380.39","3,393.52","3,378.83"
02/18/20,"3,370.29",2971363152.32658,-9.87,-0.29,"6,853.04",46.27,"3,369.04","3,375.01","3,355.61"
02/14/20,"3,380.16",3086754628.04699,6.22,0.18,"6,872.68",46.69,"3,378.08","3,380.69","3,366.15"
02/13/20,"3,373.94",2917839194.95964,-5.51,-0.16,"6,858.92",46.40,"3,365.90","3,385.09","3,360.52"
02/12/20,"3,379.45",2698501157.89032,21.70,0.65,"6,867.92",46.59,"3,370.50","3,381.47","3,369.72"
02/11/20,"3,357.75",2855545777.70042,5.65,0.17,"6,823.59",45.64,"3,365.87","3,375.63","3,352.72"
02/10/20,"3,352.09",2891591243.33,24.39,0.73,"6,811.83",45.39,"3,318.28","3,352.26","3,317.77"
02/07/20,"3,327.71",2568880693.32313,-18.07,-0.54,"6,761.26",44.31,"3,335.54","3,341.42","3,322.12"
02/06/20,"3,345.78",2907501442.11197,11.09,0.33,"6,796.64",45.07,"3,344.92","3,347.96","3,334.39"
02/05/20,"3,334.69",3431943326.47896,37.11,1.13,"6,772.98",44.56,"3,324.91","3,337.58","3,313.75"
02/04/20,"3,297.59",3770775487.90932,48.66,1.50,"6,697.49",42.95,"3,280.61","3,306.92","3,280.61"
02/03/20,"3,248.92",3472042858.21152,23.41,0.73,"6,598.63",40.84,"3,235.66","3,268.44","3,235.66"
01/31/20,"3,225.52",3740333607.82814,-58.14,-1.77,"6,551.00",39.83,"3,282.33","3,282.33","3,214.68"
01/30/20,"3,283.66",3152917991.04309,10.26,0.31,"6,668.52",42.33,"3,256.45","3,285.91","3,242.80"
01/29/20,"3,273.40",2716292045.00198,-2.84,-0.09,"6,646.69",41.87,"3,289.46","3,293.47","3,271.89"
01/28/20,"3,276.24",2708971395.58983,32.62,1.01,"6,652.30",41.99,"3,255.35","3,285.78","3,253.22"
01/27/20,"3,243.63",3055424079.92935,-51.85,-1.57,"6,585.95",40.57,"3,247.16","3,258.85","3,234.50"
01/24/20,"3,295.47",2924861955.26123,-30.07,-0.90,"6,691.22",42.82,"3,333.10","3,333.18","3,281.53"
01/23/20,"3,325.54",2749725704.01001,3.80,0.11,"6,752.09",44.12,"3,315.77","3,326.88","3,301.87"
01/22/20,"3,321.75",2727886051.81694,0.96,0.03,"6,743.90",43.94,"3,330.02","3,337.77","3,320.04"
01/21/20,"3,320.79",2903506092.16499,-8.83,-0.27,"6,741.71",43.90,"3,321.03","3,329.79","3,316.61"
01/17/20,"3,329.62",2878174450.42229,12.82,0.39,"6,759.51",44.28,"3,323.66","3,329.88","3,318.86"
01/16/20,"3,316.81",2566664952.26097,27.51,0.84,"6,733.35",43.72,"3,302.97","3,317.11","3,302.82"
01/15/20,"3,289.29",2531416386.63101,6.14,0.19,"6,677.25",42.52,"3,282.27","3,298.66","3,280.69"
01/14/20,"3,283.15",3017985317.30842,-4.98,-0.15,"6,664.66",42.25,"3,285.35","3,294.25","3,277.19"
01/13/20,"3,288.13",2673680809.103,22.78,0.70,"6,674.13",42.45,"3,271.13","3,288.13","3,268.43"
01/10/20,"3,265.35",2347146879.01688,-9.35,-0.29,"6,627.87",41.47,"3,281.81","3,282.99","3,260.86"
01/09/20,"3,274.70",2750701164.75295,21.66,0.67,"6,646.84",41.87,"3,266.03","3,275.58","3,263.67"
01/08/20,"3,253.05",2882114032.85599,15.86,0.49,"6,601.15",40.90,"3,238.59","3,267.07","3,236.67"
01/07/20,"3,237.18",2666195815.00816,-9.10,-0.28,"6,568.74",40.20,"3,241.86","3,244.91","3,232.43"
01/06/20,"3,246.28",2475910379.45556,11.43,0.35,"6,586.54",40.58,"3,217.55","3,246.84","3,214.64"
01/03/20,"3,234.85",2381849601.71509,-23.00,-0.71,"6,563.32",40.09,"3,226.36","3,246.15","3,222.34"
01/02/20,"3,257.85",2360164834.77402,27.07,0.84,"6,609.29",41.07,"3,244.67","3,258.14","3,235.53"
12/31/19,"3,230.78",1798334458.74405,9.49,0.29,"6,553.57",39.88,"3,215.18","3,231.72","3,212.03"
12/30/19,"3,221.29",1832779922.66655,-18.73,-0.58,"6,533.91",39.46,"3,240.09","3,240.92","3,216.57"
12/27/19,"3,240.02",1773575865.0627,0.11,0.00,"6,571.03",40.25,"3,247.23","3,247.93","3,234.37"
12/26/19,"3,239.91",1605824848.01865,16.53,0.51,"6,570.71",40.25,"3,227.20","3,240.08","3,227.20"
12/24/19,"3,223.38",931369818.259239,-0.63,-0.02,"6,536.58",39.52,"3,225.45","3,226.43","3,220.51"
12/23/19,"3,224.01",2316819757.87926,2.79,0.09,"6,537.40",39.54,"3,226.05","3,227.78","3,222.30"
12/20/19,"3,221.22",4964784980.10254,15.86,0.49,"6,531.75",39.42,"3,223.33","3,225.65","3,216.03"
12/19/19,"3,205.37",2899477143.50128,14.23,0.45,"6,499.26",38.72,"3,192.32","3,205.48","3,192.32"
12/18/19,"3,191.14",2910501401.41487,-1.38,-0.04,"6,470.00",38.10,"3,195.21","3,198.48","3,191.14"
12/17/19,"3,192.52",2717965481.79626,1.07,0.03,"6,472.24",38.14,"3,195.40","3,198.22","3,191.03"
12/16/19,"3,191.45",2998973313.94196,22.65,0.71,"6,470.03",38.10,"3,183.63","3,197.71","3,183.63"
12/13/19,"3,168.80",2695398147.57728,0.23,0.01,"6,423.93",37.11,"3,166.65","3,182.68","3,156.51"
12/12/19,"3,168.57",2887179938.27248,26.94,0.86,"6,422.35",37.08,"3,141.23","3,176.28","3,138.47"
12/11/19,"3,141.63",2187810783.72382,9.11,0.29,"6,366.84",35.90,"3,135.75","3,143.98","3,133.21"
12/10/19,"3,132.52",2243534933.89702,-3.44,-0.11,"6,348.31",35.50,"3,135.36","3,142.12","3,126.09"
12/09/19,"3,135.96",2212011518.49173,-9.95,-0.32,"6,355.07",35.64,"3,141.86","3,148.87","3,135.46"
12/06/19,"3,145.91",2271992759.46426,28.48,0.91,"6,374.70",36.06,"3,134.62","3,150.60","3,134.62"
12/05/19,"3,117.43",2037676671.44966,4.67,0.15,"6,316.69",34.82,"3,119.21","3,119.45","3,103.76"
12/04/19,"3,112.76",2368787125.44631,19.56,0.63,"6,305.49",34.59,"3,103.50","3,119.38","3,102.53"
12/03/19,"3,093.20",2728314629.24957,-20.67,-0.66,"6,265.22",33.73,"3,087.41","3,094.97","3,070.33"
12/02/19,"3,113.87",2397774596.54998,-27.11,-0.86,"6,306.88",34.62,"3,143.85","3,144.31","3,110.78"
11/29/19,"3,140.98",1138660348.83785,-12.65,-0.40,"6,361.56",35.78,"3,147.18","3,150.30","3,139.34"
11/27/19,"3,153.63",1902589492.67578,13.11,0.42,"6,385.76",36.30,"3,145.49","3,154.26","3,143.41"
11/26/19,"3,140.52",3138671382.47681,6.88,0.22,"6,358.46",35.72,"3,134.85","3,142.69","3,131.00"
11/25/19,"3,133.64",2715348602.16904,23.35,0.75,"6,344.36",35.42,"3,117.44","3,133.83","3,117.44"
11/22/19,"3,110.29",2205197552.41966,6.75,0.22,"6,296.34",34.39,"3,111.41","3,112.87","3,099.26"
11/21/19,"3,103.54",2378793730.52406,-4.92,-0.16,"6,282.59",34.10,"3,108.49","3,110.11","3,094.55"
11/20/19,"3,108.46",2981846226.5892,-11.72,-0.38,"6,292.17",34.30,"3,114.66","3,118.97","3,091.41"
11/19/19,"3,120.18",2507609716.09496,-1.85,-0.06,"6,314.66",34.78,"3,127.45","3,127.64","3,113.47"
11/18/19,"3,122.03",2599857278.04375,1.57,0.05,"6,318.02",34.85,"3,117.91","3,124.17","3,112.06"
11/15/19,"3,120.46",3202302375.4692,23.83,0.77,"6,314.74",34.78,"3,107.92","3,120.46","3,104.60"
11/14/19,"3,096.63",2450475718.37234,2.60,0.08,"6,265.42",33.73,"3,090.75","3,098.20","3,083.26"
11/13/19,"3,094.04",2299152146.4119,2.20,0.07,"6,258.58",33.58,"3,084.18","3,098.06","3,078.80"
11/12/19,"3,091.84",2196993938.3316,4.83,0.16,"6,253.91",33.48,"3,089.28","3,102.61","3,084.73"
11/11/19,"3,087.01",1920562178.71857,-6.08,-0.20,"6,243.81",33.27,"3,080.33","3,088.33","3,075.82"
11/08/19,"3,093.08",2048632445.72067,7.90,0.26,"6,256.11",33.53,"3,081.25","3,093.09","3,073.58"
11/07/19,"3,085.18",2804048322.29996,8.41,0.27,"6,238.99",33.17,"3,087.02","3,097.77","3,080.23"
11/06/19,"3,076.78",2547810479.64859,2.16,0.07,"6,219.10",32.74,"3,075.10","3,078.34","3,065.89"
11/05/19,"3,074.62",2770260584.7702,-3.65,-0.12,"6,214.28",32.64,"3,080.80","3,083.95","3,072.15"
11/04/19,"3,078.27",2754233000.51117,11.35,0.37,"6,221.63",32.80,"3,078.96","3,085.20","3,074.87"
11/01/19,"3,066.91",2528614647.15195,29.35,0.97,"6,198.59",32.30,"3,050.72","3,066.95","3,050.72"
10/31/19,"3,037.56",2613025854.38919,-9.20,-0.30,"6,138.73",31.03,"3,046.90","3,046.90","3,023.19"
10/30/19,"3,046.77",2374211648.52524,9.87,0.33,"6,156.93",31.41,"3,039.74","3,050.10","3,025.96"
10/29/19,"3,036.89",2466339247.13135,-2.53,-0.08,"6,136.47",30.98,"3,035.39","3,047.87","3,034.81"
10/28/19,"3,039.42",2779408195.43457,16.87,0.56,"6,141.51",31.09,"3,032.12","3,044.08","3,032.12"
10/25/19,"3,022.55",2940976102.61345,12.26,0.41,"6,107.42",30.36,"3,003.32","3,027.39","3,001.94"
10/24/19,"3,010.29",2724554887.47025,5.76,0.19,"6,082.54",29.83,"3,014.78","3,016.07","3,000.42"
10/23/19,"3,004.52",2448267298.05374,8.53,0.28,"6,070.87",29.58,"2,994.01","3,004.78","2,991.21"
10/22/19,"2,995.99",2418892262.6667,-10.73,-0.36,"6,053.42",29.21,"3,010.73","3,014.57","2,995.04"
10/21/19,"3,006.72",2185899963.51242,20.52,0.69,"6,074.90",29.66,"2,996.48","3,007.33","2,995.35"
10/18/19,"2,986.20",2551826725.52109,-11.75,-0.39,"6,033.26",28.78,"2,996.84","3,000.00","2,976.31"
10/17/19,"2,997.95",2074465396.81816,8.26,0.28,"6,056.84",29.28,"3,000.77","3,008.29","2,991.79"
10/16/19,"2,989.69",2376145552.98424,-5.99,-0.20,"6,039.69",28.91,"2,989.68","2,997.54","2,985.20"
10/15/19,"2,995.68",2595607085.08492,29.53,1.00,"6,051.39",29.16,"2,973.61","3,003.28","2,973.61"
10/14/19,"2,966.15",1826156552.84308,-4.12,-0.14,"5,991.72",27.89,"2,965.81","2,972.84","2,962.94"
10/11/19,"2,970.27",2751371633.58879,32.14,1.09,"6,000.04",28.07,"2,963.07","2,993.28","2,963.07"
10/10/19,"2,938.13",2244368654.07181,18.73,0.64,"5,934.56",26.67,"2,918.55","2,948.46","2,917.12"
10/09/19,"2,919.40",1930712908.75053,26.34,0.91,"5,896.60",25.86,"2,911.10","2,929.32","2,907.41"
10/08/19,"2,893.06",2555395341.1541,-45.73,-1.56,"5,841.57",24.68,"2,920.40","2,925.47","2,892.66"
10/07/19,"2,938.79",2259864499.13406,-13.22,-0.45,"5,933.76",26.65,"2,944.23","2,959.75","2,935.68"
10/04/19,"2,952.01",2149197886.4193,41.37,1.42,"5,960.43",27.22,"2,918.56","2,953.74","2,918.56"
10/03/19,"2,910.63",2737493028.44428,23.03,0.80,"5,876.86",25.44,"2,885.38","2,911.13","2,855.94"
10/02/19,"2,887.61",2736481957.47185,-52.64,-1.79,"5,828.93",24.41,"2,924.78","2,924.78","2,874.93"
10/01/19,"2,940.25",2476046999.28665,-36.49,-1.23,"5,935.20",26.68,"2,983.69","2,992.53","2,938.70"
09/30/19,"2,976.74",2099644329.01001,14.94,0.50,"6,008.59",28.25,"2,967.07","2,983.85","2,967.07"
09/27/19,"2,961.79",2510599496.56296,-15.82,-0.53,"5,978.11",27.60,"2,985.47","2,987.31","2,945.53"
09/26/19,"2,977.62",2168597946.35391,-7.25,-0.24,"6,009.19",28.26,"2,985.73","2,987.28","2,963.71"
